text,x1,x2,x3,x4,x5,y
there was too many .,5,3.2,0.05,1,0.0,0
This ?,2,2.5,0.1666666667,0,0.25,0
I sleep better,3,4.0,0.0,0,0.0833333333,0
But he wo n't do them now !,8,2.5,0.037037037,0,0.0555555556,0
The lyrics are another matter .,6,4.3333333333,0.0322580645,1,0.04,0
"Both the Model Penal Code test and the Scots test may be reduced to circularity , however , for when one asks how extreme or how wicked the recklessness should be , the only possible answer is : ‘ wicked or extreme enough to justify the stigma of a murder conviction ’ .",53,4.1132075472,0.0185185185,3,0.0236966825,1
The City view is that the fall in corporate earnings has stopped and that next year 's increase could be around 15 p.c .,24,4.0416666667,0.0166666667,2,0.0217391304,1
‘ Yourself .,3,3.3333333333,0.0833333333,0,0.125,0
"Oh yes , yes !",5,2.0,0.1428571429,0,0.125,0
"After months of turning deaf ears to warnings by the City and industry , the Department of Energy has at last conceded that nuclear plant can not be included in the share float without state support .",37,4.4324324324,0.01,1,0.024691358,1
"Marxism is rigorously true if History is totalization ; it is not so any more if human history decomposes into a plurality of particular histories , or if , in any case , within the relationship of immanence that characterizes struggle , the negation of each adversary by the other is on principle .",54,4.5555555556,0.020066889600000002,4,0.0083333333,1
Mm .,2,1.5,0.25,0,0.5,0
"Oil slicks in Alaska and elsewhere helped Vikoma , the group 's environmental cleaning equipment manufacturer , which specialises in separating oil from water , and although Salvesen brick , is suffering in the second half from a 30 to 40 per cent cut in demand as housebuilding nosedives , the first half was prosperous and full year trading profit should be on a level with 1988 , says finance director Brian Fidler .",74,4.6756756757,0.0167064439,3,0.0181818182,1
"Mrs Bottomley 's first big test as Health Secretary will come this summer with the annual public spending round , which will be conducted against a background of concern over high Government borrowing and pressure from the Tory Right for public spending cuts .",44,4.9318181818,0.0076923077000000005,1,0.0327102804,1
And quickly .,3,3.6666666667,0.0769230769,0,0.1,0
"I 've got extensions , sure .",7,3.2857142857,0.0689655172,0,0.05,0
"Carl said he , he looked er well er , his face did , it were very he 's got a very poxy skin .",25,2.8,0.042553191500000004,1,0.015384615400000001,0
Yeah but one 's not gon na fit !,9,2.6666666667,0.03125,0,0.0454545455,0
No .,2,1.5,0.25,0,0.5,0
Go home .,3,2.3333333333,0.1111111111,0,0.1666666667,0
Did you really ?,4,3.25,0.0625,0,0.0833333333,0
"Harrison describes ( p. 369 ) the way in which the inner urban powder-keg leads to a vicious circle , with many victims , but few individual villains :",29,4.2413793103,0.026490066200000002,0,0.0088495575,1
"The faces of the twins , softer editions of her own , turned towards her questioningly then broke into shy smiles .",22,4.2727272727,0.0260869565,0,0.010989011,1
It was Joss Barnet .,5,3.2,0.05,1,0.2,0
"‘ I guess you can guess , ’ he said .",11,2.4545454545,0.0540540541,0,0.0434782609,0
How do you know,4,3.0,0.0,0,0.0833333333,0
Biscuits .,2,4.5,0.1,0,0.125,0
"For example Roe ( 1952 ) , Eiduson ( 1962 ) and McClelland ( 1962 ) suggested that male scientists often experienced a lonely childhood , perhaps suffering social isolation through illness or family circumstances , so that they developed a strong interest in their surrounding material world and a below average interest in other people and relationships .",59,5.0508474576,0.0112359551,0,0.018115942,1
"You were dear , very clever",6,3.6666666667,0.037037037,1,0.0476190476,0
"Sylvie , the cook , sat at the big kitchen table by the window , writing a list and shooing pigeons away .",23,3.652173913,0.0377358491,0,0.0125,0
No .,2,1.5,0.25,0,0.5,0
The Masai begin to sing .,6,3.3333333333,0.04,0,0.1052631579,0
"First , it would bring Britain into line with the best European practice , notably in Germany where local , regional and federal labour courts handle problems in a fair , dispassionate way based on law , precedent and judicial expertise in the labour field .",46,4.6304347826,0.023255814000000003,0,0.0193236715,1
I du n no .,5,1.4,0.0909090909,0,0.1666666667,0
"It would maximise civilian tactics of resistance and defuse the natural potential for violence , containing and eventually eliminating the marginal but intrusive phenomenon of collaborator activation by Israeli security authorities and collaborator execution by local Palestinians .",38,6.4473684211,0.0070921986,0,0.012345679,1
"The unclothed body is not a ‘ self but a socialised body , a body that is opened by instruments , technologized , wounded , its organs displayed to the outside world .",33,4.0909090909,0.0299401198,2,0.007751938000000001,1
"The Government 's post-1987 initiatives have , to some extent , reflected a diagnosis based on the need for better management — though on the principle that central authorities can provide a firmer grip than local ones — but combined with an anti-collectivist belief in the restorative powers of capitalism .",51,5.0588235294,0.0097402597,0,0.0081300813,1
Oh .,2,1.5,0.25,0,0.5,0
"‘ They make a huge margin on a smaller turnover , Andy , out of punters like us . ’",20,3.2,0.0361445783,0,0.0338983051,1
Okay ?,2,2.5,0.1666666667,0,0.25,0
That 's a little one .,6,2.8333333333,0.0454545455,0,0.0666666667,0
"Do n't be bloody foolish like I am , leaving you here .",13,3.3076923077,0.0363636364,1,0.05,0
"In seconds , poor old George would be spread around the room like an explosion in Harrod 's window , and the thing would be away .",27,3.8518518519000002,0.0230769231,2,0.03,1
‘ Nell ? ’,4,1.75,0.1,0,0.25,0
"The currents , on the other hand , do not cancel because they represent opposite charges moving in opposite directions ( remember , minus one times minus one is equal to plus one ) .",35,4.2285714286,0.021978022,1,0.007042253500000001,1
"But when the day had dragged to evening — in spite of all there was to do the time now passed slowly — and still there was no sign of the two men , she began to lose hope .",40,3.325,0.011627907000000002,2,0.007751938000000001,1
"Plough Kenton , Kenton Rd , Harrow ( 907 2498 ) 9pm £3.50 .",14,3.2857142857,0.0677966102,0,0.1785714286,0
"The basic social contract , whereby citizens enjoy certain rights — including health care , decent education and housing and a job — in return for which they observe the rule of law , was breaking down .",38,4.3684210526,0.0197044335,1,0.00625,1
Yeah .,2,2.5,0.1666666667,0,0.25,0
Oh !,2,1.5,0.25,0,0.5,0
Tt .,2,1.5,0.25,0,0.5,0
Oh dear,2,3.0,0.0,0,0.1666666667,0
What do you think ?,5,3.0,0.0526315789,0,0.0714285714,0
"CRYSTALATE , the electronics product group , experienced a ‘ serious disappointment ’ in the second half and hence profits fell from £5.6million to £2.9million in the year to September .",31,5.0322580645,0.0268817204,0,0.0769230769,1
"Holden 's 64th-minute free-kick clattered the wall and the ball fell to Henry , who drilled a low shot from more than 30 yards inside Lukic 's right-hand post .",30,4.3666666667,0.0125,0,0.025,1
"For a more girl friendly science , it seems vital that teachers should come to see that when all the masculine packaging , evident in textbooks and resources as well as teachers ' and boys ' behaviour in the classroom , is removed , girls can be very enthusiastic about science . [ … ]",55,4.2,0.0175438596,2,0.0045248869,1
"First came Four Saints in Three Acts , produced in 1934 , and then The Mother of Us All ( 1947 ) , which demonstrated a new kind of plotless opera only now reaching a wider currency through the stage works of Philip Glass .",45,3.9777777778,0.0179372197,0,0.0666666667,1
"She did not want to lose Paula , who was one of her best models , but already she was enjoying the reflected glory that came from having personally trained a house model for one of the great London couture houses .",42,4.119047619,0.0140186916,2,0.0176470588,1
"Their respective positions explain this in part : as ex-Prime Minister and a considerable figure in his own right , Balfour had the confidence to believe in his own judgement even when isolated from the bulk of the party ; as the tertium quid in the recent contest , Law had neither the weight nor the confidence to take such a detached view .",64,4.375,0.0145772595,0,0.0182481752,1
"To and fro . """,5,2.0,0.0714285714,0,0.125,0
"I do n't , I cook for Stuart , but I do n't eat it .",16,2.3125,0.0576923077,0,0.125,0
The sharply reduced number of 16-18-year-olds will inevitably lead employers to bid up the wages of that age group to entice young people away from education and into unskilled or semi- jobs .,33,4.8484848485,0.0052083333,0,0.0066225166,1
And !,2,2.0,0.2,0,0.33333333330000003,0
Hobbes is not using an inductive argument here ; the ‘ possibility apparent ’ is not an inductive argument from observations about past children but is meant to refer to some discernible feature of present ones .,37,4.7567567568,0.009433962300000001,3,0.0058139535,1
Oh I 've got a house in .,8,2.25,0.04,0,0.125,0
Well we,2,3.0,0.0,0,0.1666666667,0
‘ Please stay ! ’,5,2.6,0.058823529400000005,0,0.1,0
It 's the blue,4,2.75,0.0,0,0.1,0
Using a technical term borrowed from electron optics we could say that the electron beam gets defocused .,18,4.8888888889,0.009523809500000001,0,0.0114942529,1
I shall be expecting you . ’,7,3.1428571429,0.0357142857,1,0.05,0
"The change in employment may not always be so favourable as yesterday 's either , but the market is now starting to feel bullish and looking for a FT-SE of 3,000 by next year .",35,4.0571428571,0.0170454545,2,0.037593985,1
"Cos she was something one night , well said yeah that she wants more than , he wants more than two .",22,3.5909090909,0.03,1,0.0131578947,0
I know !,3,2.0,0.125,0,0.2,0
"JOHN SMITH , the shadow Chancellor , yesterday set the overriding tone for this week 's Labour Party conference with a warning that he would impose tough spending controls if Labour won the next election .",36,4.7222222222,0.014634146300000001,0,0.078313253,1
No thanks,2,4.0,0.0,0,0.125,0
"‘ Now … ah , yes … we used the Lucy Ring .",13,2.3076923077,0.0476190476,0,0.12,0
‘ We are trying to establish the,7,3.7142857143,0.0,1,0.04,0
A grin .,3,2.0,0.125,0,0.2,0
"This trick took hours of practice , up and down the landing at the hostel while the other girls looked at her as if she had taken leave of her senses .",32,3.75,0.013245033100000001,0,0.0084745763,1
"Driving away , I noticed that the vast chimney was still not functioning , but when I called at a neighbouring house a woman showed me videos she had taken of smoke coming from the plant , settling in her garden .",42,4.0952380952,0.0187793427,1,0.0178571429,1
"Keller was made a Steward of Henley Royal Regatta in 1976 , a time when the proliferation of new -lane , still-water courses around the world , which had emerged under his guidance , seemed a threat to the regatta founded in 1829 .",44,4.2727272727,0.0216450216,1,0.0289017341,1
He was .,3,2.0,0.125,1,0.2,0
A less direct measure which is applicable only to the most senior management is to observe the fall or rise of the share price when a particular executive leaves or joins a company .,34,4.3823529412,0.0054945055,2,0.0067567568,1
"WEDNESDAY , 12 JANUARY 1966",5,4.6,0.037037037,0,1.0,0
"It would be a natural extension of the Intifada 's dual strategy towards disengagement from Israel , and the corresponding process of state building .",25,5.04,0.0133333333,1,0.0243902439,1
"I like the secretiveness of a boat in the blackness , when the only thing to dislike is the prospect of dawn , which seems like a betrayal because , at night , in a boat under sail , it is easy to feel very close to God — for eternity is all around .",55,3.5636363636,0.024,3,0.0105820106,1
Mm .,2,1.5,0.25,0,0.5,0
Yeah .,2,2.5,0.1666666667,0,0.25,0
You wan na go !,5,2.2,0.0666666667,0,0.1,0
"Carson thereupon fell out of the contest — or rather announced that he was not standing , for no official nominations had been made .",25,4.36,0.015037594000000001,2,0.009433962300000001,1
"Lucy 's four main contacts were Major General Oster who was the head of the Abwehr ; Admiral Canaris who was later hanged for his part in the 1944 bomb plot ; Carl Goehdeler who was leader of the official opposition to Hitler ; and Colonel Boetzel , the commanding officer of Intelligence Evaluation .",55,4.4909090909,0.0166112957,4,0.05907173,1
"Whatever the outcome , the Government 's willingness to continue pushing through the float during this Parliament shows how ministers are prepared to put political expediency before the interests of the industry .",33,5.4848484848,0.0093896714,1,0.0168539326,1
amazing little sitting rooms !,5,5.2,0.033333333300000004,0,0.0,0
Yeah .,2,2.5,0.1666666667,0,0.25,0
Pardon ?,2,3.5,0.125,0,0.1666666667,0
‘ What do you think of her ? ’,9,2.4444444444,0.033333333300000004,0,0.0526315789,0
"‘ Two , four , six passengers ?",8,3.0,0.09677419350000001,0,0.05,0
"Joe give , oh yeah Joe will give you sweets wo n't he ?",14,3.0,0.0363636364,0,0.0512820513,0
Here comes the,3,4.0,0.0,0,0.0833333333,0
"The ideal tactics should be a mixture of both , but only if a clear message can be communicated to the Hong Kong people that someone is standing up for them somewhere .",33,4.1212121212,0.0119047619,3,0.0223880597,1
I will go now and deliver them myself to Narok . ’,12,3.25,0.02,0,0.0540540541,0
so well in Lyon .,5,2.6,0.058823529400000005,0,0.0833333333,0
"He 'd never been one to exercise an over- , yet the conditions were like the feeling of a tomb — of an interment .",25,3.6,0.0175438596,2,0.0117647059,1
Ca n't carry it .,5,2.6,0.058823529400000005,0,0.0909090909,0
the wheel .,3,3.0,0.0909090909,0,0.0,0
Mm .,2,1.5,0.25,0,0.5,0
"He demonstrated that there is an abundance of ‘ remote ’ sites , in contrast to the official view that such sites were increasingly hard to find .",28,4.25,0.013698630100000001,2,0.0086956522,0
But we ca n't go in there .,8,2.5,0.037037037,0,0.0555555556,0
"Accordingly , he attempted to shift Marxism away from orthodox theories of an absolute determinism towards the primacy of a concept of ‘ History ’ which , while still a totality as it had been for Lukács , a process with a determinate meaning and end , could also include a concept of human agency and thus articulate the individual with the social , freedom with determinism .",68,4.5588235294,0.0159151194,1,0.0132890365,1
"By me , sir . ’",6,1.6666666667,0.1333333333,0,0.1428571429,0
Dear me !,3,2.3333333333,0.1111111111,0,0.1666666667,0
"I would have thought , yeah .",7,3.2857142857,0.0689655172,0,0.0476190476,0
Hello Dot !,3,3.0,0.0909090909,0,0.25,0
Ooh !,2,2.0,0.2,0,0.33333333330000003,0
‘ I 'm not some goddamned sultan 's sister . ’,11,3.2727272727,0.0217391304,0,0.0322580645,0
"The counter-arguments , which would uphold the principle of correspondence , are that breach of that principle is unnecessary when the amplitude of the crime of manslaughter lies beneath murder , and also that the definition of grievous bodily harm includes a number of injuries which are most unlikely to put the victim 's life at risk .",58,4.8448275862,0.0118343195,3,0.0036363636000000003,1
But Lawton was right .,5,3.6,0.0454545455,1,0.11764705880000001,0
‘ I can not honestly see that a system which would require us to compromise the morning after the election is really so morally inferior to a system which has already obliged us to compromise our policies two years before polling day . ’,44,4.4090909091,0.0042194093,1,0.0052356021,1
"and mincemeat , that cos that ai n't very heavy to carry , in n it ?",17,3.0588235294,0.044117647100000004,0,0.0,0
"In the forefront of this scene flutters the dress , incongruously vibrant despite its suggestion of loss .",18,4.9444444444,0.0188679245,0,0.0114942529,1
"In Britain , the tight financial regime imposed on local councils and the reluctance of central government to take on any new expenditure makes it necessary to seek funds from the private sector .",34,4.7941176471,0.0102040816,0,0.012422360200000001,1
Thus we may safely ignore the magnetic field when determining the lines of current flow .,16,4.625,0.0112359551,0,0.013698630100000001,1
Yeah .,2,2.5,0.1666666667,0,0.25,0
"Although collective property auctions take place regularly in London ( often primarily for investors rather than hunters ) , in country areas the more typical auction will be just for one house , and as likely as not will take place in a nearby pub or village hall .",49,4.4489795918,0.011278195500000001,1,0.0093896714,1
"This sombre giant — like a defeated proud man — contrasts , when considered in the nature of a living creature , with the pale smile of a last rose on the fading bush in front of him …",39,3.7435897436,0.0108695652,0,0.0070921986,1
Never again . ’,4,3.0,0.0666666667,0,0.1,0
‘ Now what are we supposed to do ? ’ asked one of them .,15,2.8,0.0357142857,1,0.026315789500000002,0
"Many American jurisdictions have three degrees of murder — degree murder , requiring premeditation , and second- and degree murder , covering lesser shades of culpability .",27,5.4074074074,0.023255814000000003,0,0.0142857143,1
"Shepherd , more than any other contributor to this section , draws attention to the extent to which current efforts in the geographic information management field are constrained by the highly fragmented nature of both data suppliers and users both in sectoral and spatial terms , the great diversity of data sets in varying formats and the difficulties presented by institutional factors such as copyright provision , data ownership and the control of access to data .",77,5.1038961039,0.0106609808,1,0.0025773196,0
Just missed a space .,5,3.4,0.0476190476,0,0.0625,0
"Despite these shortcomings dictated by the space available , what has been said should be sufficient to illustrate the enormous and diverse scope of environmental monitoring and prediction .",29,5.5862068966,0.0105263158,2,0.00625,0
They offered opportunities for men of skill to acquire great position in the world — Arnoul of Ardres caught the eye of Countess Ida of Boulogne through his exploits ; and they also conferred lustre on the great — Geoffrey le Bel and Philip of Alsace were throughout France for their distinguished performances in these show battles .,58,4.775862069,0.005988024000000001,1,0.0402930403,1
Well it 's very good in n it ?,9,2.4444444444,0.033333333300000004,0,0.05,0
Oh for me to go down there .,8,2.625,0.0357142857,0,0.05,0
"Thus stated , there is no reference to the defendant 's intention or awareness of the risks : the fact that D has chosen to commit rape , robbery , or another serious offence , and has caused death thereby , is held to constitute sufficient moral grounds for placing the killing in the highest category .",57,4.350877193,0.023026315800000002,2,0.0083333333,1
During the project there was a shift away from locating the issue as one of girls ' motivation towards attempts to change the nature of school science .,28,4.4642857143,0.0065789474,1,0.0081300813,1
"The tone of the debate was set by Home Secretary William Whitelaw 's introductory statement in which he spoke of ( a ) the need to ‘ remove the scourge of criminal violence from our streets ’ , and ( b ) the urgency of developing ‘ policies designed to promote the mutual tolerance and understanding upon which the whole future of a free democratic society depends ’ ( , vol. 8 , 16 July 1981 : col. 1405 ) .",81,4.049382716,0.0171568627,1,0.020066889600000002,1
"the encouragement of private investment and the liberation of the market ; the containment of the forces of social discontent ; the control of the powers of the local authorities ; and the encouragement of the movement of the wealthy into the inner city thus creating buffer areas of Tory support , accentuating inequalities and injustice and ( hopefully though not necessarily ) reducing the potential for conflict among the urban poor .",73,5.0136986301,0.0114155251,0,0.0027855153000000002,1
"Although the policy review will be endorsed by the conference , giving Neil Kinnock the freedom to go on to the offensive against the Conservatives in the run-up to the next general election , there are a number of areas of potential conflict .",44,4.5681818182,0.012295082,2,0.020304568500000002,1
Hi ya,2,2.0,0.0,0,0.25,0
The shock caused by Balfour 's going thus did something to steady the party and it certainly produced a real determination to settle the affairs of the party with less friction than had been fashionable of late .,38,4.6052631579,0.0047169811,1,0.0115606936,1
Mind you it might be expensive .,7,3.7142857143,0.03125,1,0.04,0
You did .,3,2.3333333333,0.1111111111,0,0.1666666667,0
In effect the product of the discussion in both parts is a matrix where the methodological issues are listed along one axis and particular applications fields on the other .,30,4.8,0.0057803468,2,0.006993007000000001,1
"THE NEW Health Secretary , Mrs Virginia Bottomley , set herself an ambitious target yesterday — to ‘ take the politics ’ out of the National Health Service .",29,4.4482758621,0.019108280300000002,0,0.1138211382,1
"In this case Sartre demonstrates how the singular universal works , by appealing to the concrete example of a boxing match — a random exemplification that just happens to reproduce the single adversaries of the master/slave dialectic .",38,5.2105263158,0.0085106383,0,0.0103092784,1
I have flown my plane with cadged army fuel six hundred miles .,13,3.9230769231,0.0158730159,0,0.02,0
I really would,3,4.0,0.0,0,0.0833333333,0
The problem arises in connection with section 99 which adapts or applies the provisions to cases where an individual rather than the local authority wishes to make the complaint .,30,5.0,0.0055865922000000005,0,0.0068027211,1
"The Conservative manifesto contained a commitment to increase , year by year , the level of ‘ real resources ’ committed to the NHS — though it put no figure on the extra money to be allocated .",38,4.1315789474,0.0154639175,1,0.0331125828,1
"Partly to redress the balance and partly because talking about ‘ children ’ covers such a wide range of potential images , I shall try to keep before my mind an ordinary 10-year-old of our society .",37,4.3783783784,0.0101010101,0,0.012987013,1
""" With an electric carving-knife "" "" by her side "" .",12,3.4166666667,0.0192307692,0,0.0285714286,0
"She reminded him of pictures of the young Elizabeth Tudor , the same gold hair framing a curiously adult face both secretive and self-composed , the same sharp nose and wary eyes .",33,4.4848484848,0.0166666667,0,0.0208333333,1
Yeah .,2,2.5,0.1666666667,0,0.25,0
Chamberlain provided the way out by suggesting to Balcarres that both he and Long should withdraw and so allow Law to be elected unanimously ; he also turned down Balcarres 's remarkable advice that he should allow Long to be elected since Long would make such a mess of things that Chamberlain would be bound to succeed within the year .,61,4.5573770492,0.0059171598,3,0.0290909091,1
So in 1911 Steel-Maitland offered to join the Halsbury Club in order to guide it on to safer lines — and was immediately accused of disloyalty by Walter Long .,30,4.3333333333,0.0062893082000000005,1,0.0569105691,1
"In relation to the sentence stem ‘ A girl and her mother … ’ , girls often produce responses like ‘ often go through a bad patch for a year but once they learn to understand each other , become the best of friends ’ or ‘ can help each other with their problems ’ .",56,3.7321428571,0.0113636364,0,0.0100502513,1
hotel .,2,3.0,0.1428571429,0,0.0,0
It will rain,3,3.3333333333,0.0,0,0.1,0
"When we 've got an economic mess , the first duty of a government is to clear up the economic mess .",22,3.5909090909,0.02,1,0.0131578947,1
"Er , not as",4,2.0,0.0909090909,0,0.1428571429,0
Well they did,3,3.6666666667,0.0,0,0.0909090909,0
1 .,2,1.0,0.33333333330000003,0,0.0,0
What do you want ?,5,2.8,0.0555555556,0,0.0769230769,0
Privacy is an important consideration .,6,5.6666666667,0.025641025600000002,1,0.030303030300000002,0
A piece of metal or plastic ?,7,3.2857142857,0.0344827586,0,0.0454545455,0
"The White Paper drew on studies conducted earlier in the decade in Liverpool , Birmingham , and London which pointed to a debilitating flight of capital and skilled labour from the critical areas of deprivation .",36,4.9166666667,0.014150943400000001,0,0.0344827586,1
"Near Death Experience Hopefully simply a band name , not a prediction .",13,4.5384615385,0.0281690141,0,0.0701754386,0
Who cooked there ?,4,3.75,0.0555555556,0,0.0714285714,0
Yeah .,2,2.5,0.1666666667,0,0.25,0
"The psychological and moral elements of political action were almost the only ones to appear here , which is why intellectuals least inclined to politics were to be seen in the Resistance .",33,4.7575757576,0.0105820106,4,0.012903225800000001,1
"No , I know .",5,1.8,0.1538461538,0,0.2857142857,0
I just want it no no I 'd like that small one .,13,2.6923076923,0.0212765957,0,0.060606060600000004,0
‘ Would'ya believe it ?,5,3.8,0.0434782609,0,0.0625,0
"If it comes to light that I was in that house with Adam and the others , he thought with cold clarity , if someone tells the papers , or the police and thence the papers , that I was there during the summer of 1976 , living there , it will be all up with me .",58,3.4827586207,0.027027027000000002,3,0.0209424084,1
Give you what ?,4,3.0,0.0666666667,0,0.0909090909,0
Why .,2,2.0,0.2,0,0.33333333330000003,0
Yeah .,2,2.5,0.1666666667,0,0.25,0
It 's only a headache . ’,7,2.7142857143,0.04,0,0.0625,0
in the car .,4,2.25,0.0833333333,0,0.0,0
‘ He was very sick after the lion got him and he gave me his necklace .,17,3.2352941176,0.014084507000000001,1,0.0188679245,0
"No no let's go to Mont Dor Nice or Lyon , somewhere on the road somewhere on the route",19,3.5789473684,0.011627907000000002,0,0.0757575758,0
The selectors knew they were playing with fire when they decided to arrange a couple of club fixtures and they have duly been consumed in a conflagration of their own making .,32,4.5,0.0057142857,2,0.006993007000000001,1
Yes .,2,2.0,0.2,0,0.33333333330000003,0
the shoe .,3,2.6666666667,0.1,0,0.0,0
"‘ No , ’ replied Sorge , which was what he 'd been told to say .",17,2.8235294118,0.046875,2,0.0476190476,0
"Partial and full strikes , demonstrations , sit-ins , conventions … all these have in fact only constituted the outer layer of an inner mechanism of civilian rebellion .",29,4.8620689655,0.0236686391,0,0.0074074074000000005,1
and she can bung this in with the er,9,3.1111111111,0.0,0,0.0,0
You should n't be tired .,6,3.3333333333,0.04,1,0.0555555556,0
And I 'll just make the rest of the with salad in .,13,3.0,0.0196078431,0,0.0540540541,0
"This strategy marks a structure of repetition in Sartre 's text : each time he poses the question of how there can be totalization of History without a totalizer , he retreats to a more limited example whose unity is already evident , but which in the end only brings him back to the original question again .",58,4.3448275862,0.0129449838,2,0.012145749,1
Did you walk around Tesco 's ?,7,3.4285714286,0.033333333300000004,0,0.0909090909,0
‘ Are they milk cattle living in a house as I have heard ? ’,15,3.0666666667,0.0166666667,1,0.046511627900000005,0
"Hill expresses the way time has cheated them : his daughter was born while he was remanded in custody , and is now 14 : ‘ She would change dramatically and I did n't feel a change in myself mentally .",41,3.9024390244,0.02,3,0.019736842100000002,1
He rejects charges that he was partly responsible for the ‘ casino atmosphere ’ that gripped US corporate life in the early 1980s .,24,4.5,0.0076335878,1,0.029702970300000003,1
How do you know which way,6,3.3333333333,0.0,0,0.05,0
They climb into the car and set off .,9,3.2222222222,0.027027027000000002,0,0.0357142857,0
Spatial linkages also feature prominently in Brown 's discussion which amplifies many of the points made in the earlier contribution from Openshaw in Chapter 3 .,26,5.2307692308,0.006211180100000001,0,0.030075188000000003,0
It 's a foolish fucking !,6,3.3333333333,0.04,0,0.0555555556,0
"The supertram is , in effect , a low replacement for British Rail 's ageing fleet of suburban diesel multiple-unit trains , those rasping diesels which change gear to the accompaniment of voluminous clouds of acrid black exhaust fumes and the blessing of train spotters .",46,4.9130434783,0.0147601476,1,0.0136363636,1
The electric force on an electron of charge e travelling at the edge of the beam ( R = a ) is it is in the radial direction pointing outwards .,31,3.6451612903,0.006993007000000001,2,0.0183486239,1
‘ Tell me . ’,5,1.8,0.0769230769,0,0.1666666667,0
"Oh , right .",4,2.25,0.1666666667,0,0.1428571429,0
And at home .,4,2.5,0.0769230769,0,0.1111111111,0
"I do n't like , just , I could n't be like Deirdre and , put me overall on and in go in without collecting me thoughts getting myself together Deirdre never arrives till about three minutes before she gets in the door , she 's putting her overall on saying come on ladies , its time were , but she 's putting her overall and on , and they all sit there looking at her and so",78,3.8076923077,0.0187165775,2,0.013986014000000001,1
‘ He 's not a rival … ’,8,2.0,0.0,0,0.0833333333,0
You threw the spear wildly .,6,3.8333333333,0.0357142857,0,0.0454545455,0
We 'll have to have one less,7,3.1428571429,0.0,0,0.0476190476,0
We have now collected a good number of formulae which will serve us well in the following sections .,19,4.3157894737,0.01,0,0.012345679,1
I do n't want them all up there,8,3.0,0.0,0,0.0434782609,0
Mm .,2,1.5,0.25,0,0.5,0
5 .,2,1.0,0.33333333330000003,0,0.0,0
"At its most simple , La Chingada , as the mother of Mestizo culture is ‘ the Mother forcibly opened , violated or deceived ’ .",26,3.8846153846,0.0317460317,1,0.0526315789,1
"If we add to A the gradient of a scalar function , the resulting vector A' still gives the same magnetic field because [formula] .",25,4.24,0.015384615400000001,0,0.029702970300000003,1
"A mile above the shepherd 's hut the hillsides ceased their upward rolling and curved together to form a dead-end valley of broad slopes five miles from the nearest tarmac road , hidden deep in the folds of the moors .",41,4.3414634146,0.0091743119,0,0.0057471264,1
"By using Stokes ' theorem for the -side and recognizing that the integral of the current density gives the current , the above equation reduces to [formula] , where the line integration is along the curve C enclosing the surface .",41,4.6341463415,0.013043478300000001,1,0.016393442600000002,1
"Currently this is organized and sponsored by the International Social Science Council ( ISSC ) , the UN University and the International Federation of Institutes of Advanced Studies .",29,5.3448275862,0.0109289617,1,0.1125827815,0
"Within some sophisticated GIS such as ARC/INFO there are some useful algorithms ( such as shortest path calculations ) , but GIS developers have in general failed to realize the natural links between GIS functions and many operations research techniques .",41,5.243902439,0.0078431373,1,0.080952381,1
"More than that , it seems highly likely that the social science aspects of environmental problems will underpin the actions of governments and international agencies .",26,5.4615384615,0.0119760479,0,0.0071428571,0
Recently the life habits of the giants have been looked at in a way that disproves most of these traditional notions .,22,4.4090909091,0.0084745763,1,0.0104166667,1
"I mean , er erm and I went to see her in Park Hospital and she was very very frustrated because she could n't speak .",26,3.5384615385,0.0170940171,1,0.044943820200000005,0
"Much of his leadership was thus a form of pragmatic extremism , extreme action and the threat of more extreme action to come , but used in the cause of more limited objectives .",34,4.2352941176,0.016949152500000002,1,0.0070921986,1
"This is the so-called Chinese postman problem , which provides a Hamiltonian circuit through the arcs ( as compared with the travelling salesman problem which is a minimum route through the network nodes ) .",35,4.9428571429,0.0096618357,2,0.0178571429,1
Again Law succeeded by unorthodoxy ; he was quick to grasp the essentials of an opponent 's argument and quite prepared to be rude or direct if the situation demanded it .,32,4.375,0.0116959064,2,0.0145985401,1
By LEWIS JONES,3,4.0,0.0,0,0.9166666667000001,0
"Mr Cook also countered the argument that PR would build in a pull towards the centre ground , preventing Labour from implementing a radical programme .",26,4.8461538462,0.013245033100000001,0,0.040322580600000005,1
"The researchers , headed by Dr Margaret Klinowska , a Cambridge biologist , and David Goodson , an expert on acoustic engineering at Loughborough University , say new data shows that plastic sound reflectors to fishing nets can warn dolphins of hazards .",43,4.9302325581,0.0236220472,0,0.0436893204,1
afternoon .,2,5.0,0.0909090909,0,0.0,0
"Wales 's instant reaction , a try by Arthur Emyr , and subsequent steady improvement , bringing crafted tries for Emyr and Robert Jones , promised more than was later fulfilled .",32,4.59375,0.028089887600000002,1,0.042553191500000004,1
"Government compounds all these problems when it sets down working parameters which fail to reflect the value the country gets from a system that is run efficiently , can shift people to destinations with exemplary speed and safety — as Europe consistently demonstrates .",44,5.1590909091,0.0074074074000000005,1,0.0089285714,1
"Responding to the Handsworth events Douglas Hurd was moved to argue forcibly that such events were senseless and reflected more on those who participated in them than on the society in which they took place : ‘ The sound which law abiding people in Handsworth heard on Monday night , the echoes of which I picked up on Tuesday , was not a cry for help but a cry for loot ’ ( , 13 September 1985 ) .",79,4.0506329114,0.0125628141,3,0.032786885200000004,1
